dataset,fold,repeat,method,scenario,severity,progress_auc
fcc,0,0,MBW-LR,timing_uncertainty,0.1,0.94578125
fcc,0,0,MBW-LR,timing_uncertainty,0.15,0.9461979166666667
fcc,0,0,MBW-LR,timing_uncertainty,0.2,0.9428645833333333
fcc,0,0,MBW-LR,timing_uncertainty,0.25,0.9389583333333333
fcc,0,0,MBW-LR,timing_uncertainty,0.3,0.93734375
fcc,0,0,MBW-LR,timing_uncertainty,0.4,0.93171875
fcc,0,0,MBW-LR,timing_uncertainty,0.5,0.9233854166666666
fcc,0,0,MBW-LR,timing_uncertainty,0.6,0.9064583333333335
fcc,0,0,MBW-LR,timing_uncertainty,0.7,0.8951041666666667
fcc,0,0,MBW-LR,timing_uncertainty,0.8,0.8794791666666667
fcc,0,0,MBW-LR,timing_uncertainty,0.9,0.8693749999999999
fcc,0,0,WDI-1NN,late_time_delay,0.0,0.6171875
fcc,0,0,WDI-1NN,late_time_delay,0.05,0.3645833333333333
fcc,0,0,WDI-1NN,late_time_delay,0.1,0.33177083333333335
fcc,0,0,WDI-1NN,late_time_delay,0.15,0.2796875
fcc,0,0,WDI-1NN,late_time_delay,0.2,0.2359375
fcc,0,0,WDI-1NN,late_time_delay,0.25,0.17916666666666667
fcc,0,0,WDI-1NN,late_time_delay,0.3,0.140625
fcc,0,0,WDI-1NN,late_time_delay,0.4,0.09635416666666667
fcc,0,0,WDI-1NN,late_time_delay,0.5,0.09218749999999999
fcc,0,0,WDI-1NN,late_time_delay,0.6,0.08489583333333332
fcc,0,0,WDI-1NN,late_time_delay,0.7,0.10520833333333333
fcc,0,0,WDI-1NN,late_time_delay,0.8,0.10052083333333334
fcc,0,0,WDI-1NN,late_time_delay,0.9,0.096875
fcc,0,0,WDI-1NN,missing_events,0.0,0.6171875
fcc,0,0,WDI-1NN,missing_events,0.05,0.6071875
fcc,0,0,WDI-1NN,missing_events,0.1,0.5802083333333333
fcc,0,0,WDI-1NN,missing_events,0.15,0.5548958333333333
fcc,0,0,WDI-1NN,missing_events,0.2,0.5216145833333333
fcc,0,0,WDI-1NN,missing_events,0.25,0.48921875000000004
fcc,0,0,WDI-1NN,missing_events,0.3,0.45510416666666664
fcc,0,0,WDI-1NN,missing_events,0.4,0.3783854166666667
fcc,0,0,WDI-1NN,missing_events,0.5,0.29140625000000003
fcc,0,0,WDI-1NN,missing_events,0.6,0.2331770833333333
fcc,0,0,WDI-1NN,missing_events,0.7,0.17114583333333333
fcc,0,0,WDI-1NN,missing_events,0.8,0.12833333333333333
fcc,0,0,WDI-1NN,missing_events,0.9,0.09250000000000001
fcc,0,0,WDI-1NN,mixed_missing_spurious,0.0,0.6171875
fcc,0,0,WDI-1NN,mixed_missing_spurious,0.05,0.6069791666666666
fcc,0,0,WDI-1NN,mixed_missing_spurious,0.1,0.57859375
fcc,0,0,WDI-1NN,mixed_missing_spurious,0.15,0.5505208333333333
fcc,0,0,WDI-1NN,mixed_missing_spurious,0.2,0.5153125
fcc,0,0,WDI-1NN,mixed_missing_spurious,0.25,0.47494791666666664
fcc,0,0,WDI-1NN,mixed_missing_spurious,0.3,0.44921875
fcc,0,0,WDI-1NN,mixed_missing_spurious,0.4,0.37276041666666665
fcc,0,0,WDI-1NN,mixed_missing_spurious,0.5,0.2994791666666667
fcc,0,0,WDI-1NN,mixed_missing_spurious,0.6,0.23645833333333333
fcc,0,0,WDI-1NN,mixed_missing_spurious,0.7,0.18447916666666667
fcc,0,0,WDI-1NN,mixed_missing_spurious,0.8,0.13161458333333334
fcc,0,0,WDI-1NN,mixed_missing_spurious,0.9,0.08880208333333334
fcc,0,0,WDI-1NN,mixed_spurious_timing_late,0.0,0.6171875
fcc,0,0,WDI-1NN,mixed_spurious_timing_late,0.05,0.3633333333333333
fcc,0,0,WDI-1NN,mixed_spurious_timing_late,0.1,0.32968749999999997
fcc,0,0,WDI-1NN,mixed_spurious_timing_late,0.15,0.27401041666666665
fcc,0,0,WDI-1NN,mixed_spurious_timing_late,0.2,0.22822916666666668
fcc,0,0,WDI-1NN,mixed_spurious_timing_late,0.25,0.17463541666666668
fcc,0,0,WDI-1NN,mixed_spurious_timing_late,0.3,0.13822916666666665
fcc,0,0,WDI-1NN,mixed_spurious_timing_late,0.4,0.09697916666666667
fcc,0,0,WDI-1NN,mixed_spurious_timing_late,0.5,0.09046874999999999
fcc,0,0,WDI-1NN,mixed_spurious_timing_late,0.6,0.08666666666666667
fcc,0,0,WDI-1NN,mixed_spurious_timing_late,0.7,0.09880208333333333
fcc,0,0,WDI-1NN,mixed_spurious_timing_late,0.8,0.09203125
fcc,0,0,WDI-1NN,mixed_spurious_timing_late,0.9,0.0903125
fcc,0,0,WDI-1NN,spurious_events,0.0,0.6171875
fcc,0,0,WDI-1NN,spurious_events,0.05,0.6163541666666666
fcc,0,0,WDI-1NN,spurious_events,0.1,0.61375
fcc,0,0,WDI-1NN,spurious_events,0.15,0.6106770833333334
fcc,0,0,WDI-1NN,spurious_events,0.2,0.6071875
fcc,0,0,WDI-1NN,spurious_events,0.25,0.6111979166666667
fcc,0,0,WDI-1NN,spurious_events,0.3,0.600625
fcc,0,0,WDI-1NN,spurious_events,0.4,0.59578125
fcc,0,0,WDI-1NN,spurious_events,0.5,0.5865104166666667
fcc,0,0,WDI-1NN,spurious_events,0.6,0.5853645833333333
fcc,0,0,WDI-1NN,spurious_events,0.7,0.57859375
fcc,0,0,WDI-1NN,spurious_events,0.8,0.5750520833333334
fcc,0,0,WDI-1NN,spurious_events,0.9,0.5655729166666666
fcc,0,0,WDI-1NN,timing_uncertainty,0.0,0.6171875
fcc,0,0,WDI-1NN,timing_uncertainty,0.05,0.61703125
fcc,0,0,WDI-1NN,timing_uncertainty,0.1,0.6166666666666667
fcc,0,0,WDI-1NN,timing_uncertainty,0.15,0.6170833333333333
fcc,0,0,WDI-1NN,timing_uncertainty,0.2,0.61703125
fcc,0,0,WDI-1NN,timing_uncertainty,0.25,0.6172395833333333
fcc,0,0,WDI-1NN,timing_uncertainty,0.3,0.6171875
fcc,0,0,WDI-1NN,timing_uncertainty,0.4,0.6151041666666667
fcc,0,0,WDI-1NN,timing_uncertainty,0.5,0.6135416666666667
fcc,0,0,WDI-1NN,timing_uncertainty,0.6,0.6144270833333333
fcc,0,0,WDI-1NN,timing_uncertainty,0.7,0.6120833333333333
fcc,0,0,WDI-1NN,timing_uncertainty,0.8,0.6085416666666666
fcc,0,0,WDI-1NN,timing_uncertainty,0.9,0.6085416666666666
fcc,1,0,ACM-SVM,late_time_delay,0.0,0.7052083333333333
fcc,1,0,ACM-SVM,late_time_delay,0.05,0.23124999999999998
fcc,1,0,ACM-SVM,late_time_delay,0.1,0.209375
fcc,1,0,ACM-SVM,late_time_delay,0.15,0.134375
fcc,1,0,ACM-SVM,late_time_delay,0.2,0.10572916666666667
fcc,1,0,ACM-SVM,late_time_delay,0.25,0.090625
fcc,1,0,ACM-SVM,late_time_delay,0.3,0.096875
fcc,1,0,ACM-SVM,late_time_delay,0.4,0.07604166666666667
fcc,1,0,ACM-SVM,late_time_delay,0.5,0.06770833333333333
fcc,1,0,ACM-SVM,late_time_delay,0.6,0.06770833333333333
fcc,1,0,ACM-SVM,late_time_delay,0.7,0.07291666666666667
fcc,1,0,ACM-SVM,late_time_delay,0.8,0.07291666666666667
fcc,1,0,ACM-SVM,late_time_delay,0.9,0.078125
fcc,1,0,ACM-SVM,missing_events,0.0,0.7052083333333333
fcc,1,0,ACM-SVM,missing_events,0.05,0.6908854166666667
fcc,1,0,ACM-SVM,missing_events,0.1,0.6178125
fcc,1,0,ACM-SVM,missing_events,0.15,0.5690624999999999
fcc,1,0,ACM-SVM,missing_events,0.2,0.4925
fcc,1,0,ACM-SVM,missing_events,0.25,0.41729166666666667
fcc,1,0,ACM-SVM,missing_events,0.3,0.3590104166666667
fcc,1,0,ACM-SVM,missing_events,0.4,0.25145833333333334
fcc,1,0,ACM-SVM,missing_events,0.5,0.18520833333333334
fcc,1,0,ACM-SVM,missing_events,0.6,0.13953125
fcc,1,0,ACM-SVM,missing_events,0.7,0.11364583333333333
fcc,1,0,ACM-SVM,missing_events,0.8,0.08166666666666667
fcc,1,0,ACM-SVM,missing_events,0.9,0.065625
fcc,1,0,ACM-SVM,mixed_missing_spurious,0.0,0.7052083333333333
fcc,1,0,ACM-SVM,mixed_missing_spurious,0.05,0.6701041666666666
fcc,1,0,ACM-SVM,mixed_missing_spurious,0.1,0.5493750000000001
fcc,1,0,ACM-SVM,mixed_missing_spurious,0.15,0.46421874999999996
fcc,1,0,ACM-SVM,mixed_missing_spurious,0.2,0.3875
fcc,1,0,ACM-SVM,mixed_missing_spurious,0.25,0.3240625
fcc,1,0,ACM-SVM,mixed_missing_spurious,0.3,0.27661458333333333
fcc,1,0,ACM-SVM,mixed_missing_spurious,0.4,0.21041666666666667
fcc,1,0,ACM-SVM,mixed_missing_spurious,0.5,0.16770833333333335
fcc,1,0,ACM-SVM,mixed_missing_spurious,0.6,0.13854166666666667
fcc,1,0,ACM-SVM,mixed_missing_spurious,0.7,0.11098958333333335
fcc,1,0,ACM-SVM,mixed_missing_spurious,0.8,0.086875
fcc,1,0,ACM-SVM,mixed_missing_spurious,0.9,0.06786458333333333
fcc,1,0,ACM-SVM,mixed_spurious_timing_late,0.0,0.7052083333333333
fcc,1,0,ACM-SVM,mixed_spurious_timing_late,0.05,0.22364583333333332
fcc,1,0,ACM-SVM,mixed_spurious_timing_late,0.1,0.1925
fcc,1,0,ACM-SVM,mixed_spurious_timing_late,0.15,0.13239583333333335
fcc,1,0,ACM-SVM,mixed_spurious_timing_late,0.2,0.10473958333333333
fcc,1,0,ACM-SVM,mixed_spurious_timing_late,0.25,0.09369791666666667
fcc,1,0,ACM-SVM,mixed_spurious_timing_late,0.3,0.09046875
fcc,1,0,ACM-SVM,mixed_spurious_timing_late,0.4,0.07729166666666666
fcc,1,0,ACM-SVM,mixed_spurious_timing_late,0.5,0.07197916666666666
fcc,1,0,ACM-SVM,mixed_spurious_timing_late,0.6,0.07036458333333334
fcc,1,0,ACM-SVM,mixed_spurious_timing_late,0.7,0.06963541666666666
fcc,1,0,ACM-SVM,mixed_spurious_timing_late,0.8,0.06911458333333333
fcc,1,0,ACM-SVM,mixed_spurious_timing_late,0.9,0.0709375
fcc,1,0,ACM-SVM,spurious_events,0.0,0.7052083333333333
fcc,1,0,ACM-SVM,spurious_events,0.05,0.6759375
fcc,1,0,ACM-SVM,spurious_events,0.1,0.6061979166666667
fcc,1,0,ACM-SVM,spurious_events,0.15,0.5496354166666667
fcc,1,0,ACM-SVM,spurious_events,0.2,0.5010416666666667
fcc,1,0,ACM-SVM,spurious_events,0.25,0.45984374999999994
fcc,1,0,ACM-SVM,spurious_events,0.3,0.43036458333333333
fcc,1,0,ACM-SVM,spurious_events,0.4,0.3659895833333333
fcc,1,0,ACM-SVM,spurious_events,0.5,0.31838541666666664
fcc,1,0,ACM-SVM,spurious_events,0.6,0.30182291666666666
fcc,1,0,ACM-SVM,spurious_events,0.7,0.27421875
fcc,1,0,ACM-SVM,spurious_events,0.8,0.24932291666666664
fcc,1,0,ACM-SVM,spurious_events,0.9,0.23390625
fcc,1,0,ACM-SVM,timing_uncertainty,0.0,0.7052083333333333
fcc,1,0,ACM-SVM,timing_uncertainty,0.05,0.7050520833333334
fcc,1,0,ACM-SVM,timing_uncertainty,0.1,0.7043229166666666
fcc,1,0,ACM-SVM,timing_uncertainty,0.15,0.7006770833333333
fcc,1,0,ACM-SVM,timing_uncertainty,0.2,0.6984374999999999
fcc,1,0,ACM-SVM,timing_uncertainty,0.25,0.6928645833333333
fcc,1,0,ACM-SVM,timing_uncertainty,0.3,0.6864583333333334
fcc,1,0,ACM-SVM,timing_uncertainty,0.4,0.6721354166666668
fcc,1,0,ACM-SVM,timing_uncertainty,0.5,0.6573958333333333
fcc,1,0,ACM-SVM,timing_uncertainty,0.6,0.6430729166666667
fcc,1,0,ACM-SVM,timing_uncertainty,0.7,0.63328125
fcc,1,0,ACM-SVM,timing_uncertainty,0.8,0.6117708333333333
fcc,1,0,ACM-SVM,timing_uncertainty,0.9,0.5981770833333333
fcc,1,0,CASIM-prefix,late_time_delay,0.0,0.984375
fcc,1,0,CASIM-prefix,late_time_delay,0.05,0.509375
fcc,1,0,CASIM-prefix,late_time_delay,0.1,0.3927083333333334
fcc,1,0,CASIM-prefix,late_time_delay,0.15,0.25885416666666666
fcc,1,0,CASIM-prefix,late_time_delay,0.2,0.19010416666666666
fcc,1,0,CASIM-prefix,late_time_delay,0.25,0.15989583333333332
fcc,1,0,CASIM-prefix,late_time_delay,0.3,0.1328125
fcc,1,0,CASIM-prefix,late_time_delay,0.4,0.08437499999999999
fcc,1,0,CASIM-prefix,late_time_delay,0.5,0.07083333333333335
fcc,1,0,CASIM-prefix,late_time_delay,0.6,0.0546875
fcc,1,0,CASIM-prefix,late_time_delay,0.7,0.0609375
fcc,1,0,CASIM-prefix,late_time_delay,0.8,0.06354166666666666
fcc,1,0,CASIM-prefix,late_time_delay,0.9,0.0625
fcc,1,0,CASIM-prefix,missing_events,0.0,0.984375
fcc,1,0,CASIM-prefix,missing_events,0.05,0.9827604166666667
fcc,1,0,CASIM-prefix,missing_events,0.1,0.9604166666666667
fcc,1,0,CASIM-prefix,missing_events,0.15,0.9431249999999999
fcc,1,0,CASIM-prefix,missing_events,0.2,0.9129166666666667
fcc,1,0,CASIM-prefix,missing_events,0.25,0.8739583333333334
fcc,1,0,CASIM-prefix,missing_events,0.3,0.8390624999999999
fcc,1,0,CASIM-prefix,missing_events,0.4,0.7465104166666666
fcc,1,0,CASIM-prefix,missing_events,0.5,0.6313541666666667
fcc,1,0,CASIM-prefix,missing_events,0.6,0.5126562499999999
fcc,1,0,CASIM-prefix,missing_events,0.7,0.3950520833333333
fcc,1,0,CASIM-prefix,missing_events,0.8,0.28046875
fcc,1,0,CASIM-prefix,missing_events,0.9,0.1725520833333333
fcc,1,0,CASIM-prefix,mixed_missing_spurious,0.0,0.984375
fcc,1,0,CASIM-prefix,mixed_missing_spurious,0.05,0.9769270833333333
fcc,1,0,CASIM-prefix,mixed_missing_spurious,0.1,0.9427604166666667
fcc,1,0,CASIM-prefix,mixed_missing_spurious,0.15,0.90734375
fcc,1,0,CASIM-prefix,mixed_missing_spurious,0.2,0.85390625
fcc,1,0,CASIM-prefix,mixed_missing_spurious,0.25,0.81390625
fcc,1,0,CASIM-prefix,mixed_missing_spurious,0.3,0.7594270833333333
fcc,1,0,CASIM-prefix,mixed_missing_spurious,0.4,0.6503125000000001
fcc,1,0,CASIM-prefix,mixed_missing_spurious,0.5,0.5361979166666667
fcc,1,0,CASIM-prefix,mixed_missing_spurious,0.6,0.44640625000000006
fcc,1,0,CASIM-prefix,mixed_missing_spurious,0.7,0.35572916666666665
fcc,1,0,CASIM-prefix,mixed_missing_spurious,0.8,0.25317708333333333
fcc,1,0,CASIM-prefix,mixed_missing_spurious,0.9,0.16932291666666666
fcc,1,0,CASIM-prefix,mixed_spurious_timing_late,0.0,0.984375
fcc,1,0,CASIM-prefix,mixed_spurious_timing_late,0.05,0.5031249999999999
fcc,1,0,CASIM-prefix,mixed_spurious_timing_late,0.1,0.3796875
fcc,1,0,CASIM-prefix,mixed_spurious_timing_late,0.15,0.2411458333333333
fcc,1,0,CASIM-prefix,mixed_spurious_timing_late,0.2,0.17223958333333333
fcc,1,0,CASIM-prefix,mixed_spurious_timing_late,0.25,0.13973958333333333
fcc,1,0,CASIM-prefix,mixed_spurious_timing_late,0.3,0.11494791666666666
fcc,1,0,CASIM-prefix,mixed_spurious_timing_late,0.4,0.08171875
fcc,1,0,CASIM-prefix,mixed_spurious_timing_late,0.5,0.06765625
fcc,1,0,CASIM-prefix,mixed_spurious_timing_late,0.6,0.0584375
fcc,1,0,CASIM-prefix,mixed_spurious_timing_late,0.7,0.06385416666666667
fcc,1,0,CASIM-prefix,mixed_spurious_timing_late,0.8,0.06010416666666666
fcc,1,0,CASIM-prefix,mixed_spurious_timing_late,0.9,0.06041666666666667
fcc,1,0,CASIM-prefix,spurious_events,0.0,0.984375
fcc,1,0,CASIM-prefix,spurious_events,0.05,0.9796354166666666
fcc,1,0,CASIM-prefix,spurious_events,0.1,0.9628645833333334
fcc,1,0,CASIM-prefix,spurious_events,0.15,0.95015625
fcc,1,0,CASIM-prefix,spurious_events,0.2,0.9333854166666667
fcc,1,0,CASIM-prefix,spurious_events,0.25,0.9168229166666667
fcc,1,0,CASIM-prefix,spurious_events,0.3,0.9029166666666667
fcc,1,0,CASIM-prefix,spurious_events,0.4,0.8724479166666667
fcc,1,0,CASIM-prefix,spurious_events,0.5,0.8314583333333333
fcc,1,0,CASIM-prefix,spurious_events,0.6,0.8118229166666667
fcc,1,0,CASIM-prefix,spurious_events,0.7,0.7768229166666667
fcc,1,0,CASIM-prefix,spurious_events,0.8,0.7463541666666668
fcc,1,0,CASIM-prefix,spurious_events,0.9,0.7204166666666666
fcc,1,0,CASIM-prefix,timing_uncertainty,0.0,0.984375
fcc,1,0,CASIM-prefix,timing_uncertainty,0.05,0.9842708333333334
fcc,1,0,CASIM-prefix,timing_uncertainty,0.1,0.9832291666666667
fcc,1,0,CASIM-prefix,timing_uncertainty,0.15,0.9815625
fcc,1,0,CASIM-prefix,timing_uncertainty,0.2,0.9817187500000001
fcc,1,0,CASIM-prefix,timing_uncertainty,0.25,0.9788541666666667
fcc,1,0,CASIM-prefix,timing_uncertainty,0.3,0.9761979166666667
fcc,1,0,CASIM-prefix,timing_uncertainty,0.4,0.9696875
fcc,1,0,CASIM-prefix,timing_uncertainty,0.5,0.9605729166666667
fcc,1,0,CASIM-prefix,timing_uncertainty,0.6,0.941875
fcc,1,0,CASIM-prefix,timing_uncertainty,0.7,0.9264583333333333
fcc,1,0,CASIM-prefix,timing_uncertainty,0.8,0.8976562499999999
fcc,1,0,CASIM-prefix,timing_uncertainty,0.9,0.8629166666666667
fcc,1,0,EAC-1NN,late_time_delay,0.0,0.9197916666666667
fcc,1,0,EAC-1NN,late_time_delay,0.05,0.5296875
fcc,1,0,EAC-1NN,late_time_delay,0.1,0.49427083333333327
fcc,1,0,EAC-1NN,late_time_delay,0.15,0.4197916666666666
fcc,1,0,EAC-1NN,late_time_delay,0.2,0.38437499999999997
fcc,1,0,EAC-1NN,late_time_delay,0.25,0.3645833333333333
fcc,1,0,EAC-1NN,late_time_delay,0.3,0.37708333333333327
fcc,1,0,EAC-1NN,late_time_delay,0.4,0.2833333333333333
fcc,1,0,EAC-1NN,late_time_delay,0.5,0.2177083333333333
fcc,1,0,EAC-1NN,late_time_delay,0.6,0.15
fcc,1,0,EAC-1NN,late_time_delay,0.7,0.18697916666666667
fcc,1,0,EAC-1NN,late_time_delay,0.8,0.1786458333333333
fcc,1,0,EAC-1NN,late_time_delay,0.9,0.146875
fcc,1,0,EAC-1NN,missing_events,0.0,0.9197916666666667
fcc,1,0,EAC-1NN,missing_events,0.05,0.9169791666666667
fcc,1,0,EAC-1NN,missing_events,0.1,0.90296875
fcc,1,0,EAC-1NN,missing_events,0.15,0.8877083333333333
fcc,1,0,EAC-1NN,missing_events,0.2,0.8711979166666667
fcc,1,0,EAC-1NN,missing_events,0.25,0.8583333333333334
fcc,1,0,EAC-1NN,missing_events,0.3,0.8456250000000001
fcc,1,0,EAC-1NN,missing_events,0.4,0.7961458333333334
fcc,1,0,EAC-1NN,missing_events,0.5,0.7340104166666667
fcc,1,0,EAC-1NN,missing_events,0.6,0.6540625
fcc,1,0,EAC-1NN,missing_events,0.7,0.5515625000000001
fcc,1,0,EAC-1NN,missing_events,0.8,0.44114583333333335
fcc,1,0,EAC-1NN,missing_events,0.9,0.30963541666666666
fcc,1,0,EAC-1NN,mixed_missing_spurious,0.0,0.9197916666666667
fcc,1,0,EAC-1NN,mixed_missing_spurious,0.05,0.91640625
fcc,1,0,EAC-1NN,mixed_missing_spurious,0.1,0.8972395833333334
fcc,1,0,EAC-1NN,mixed_missing_spurious,0.15,0.8827083333333333
fcc,1,0,EAC-1NN,mixed_missing_spurious,0.2,0.8633333333333333
fcc,1,0,EAC-1NN,mixed_missing_spurious,0.25,0.8485416666666667
fcc,1,0,EAC-1NN,mixed_missing_spurious,0.3,0.8207291666666667
fcc,1,0,EAC-1NN,mixed_missing_spurious,0.4,0.7658333333333333
fcc,1,0,EAC-1NN,mixed_missing_spurious,0.5,0.6875
fcc,1,0,EAC-1NN,mixed_missing_spurious,0.6,0.6022395833333333
fcc,1,0,EAC-1NN,mixed_missing_spurious,0.7,0.5085937500000001
fcc,1,0,EAC-1NN,mixed_missing_spurious,0.8,0.3925
fcc,1,0,EAC-1NN,mixed_missing_spurious,0.9,0.27661458333333333
fcc,1,0,EAC-1NN,mixed_spurious_timing_late,0.0,0.9197916666666667
fcc,1,0,EAC-1NN,mixed_spurious_timing_late,0.05,0.5291145833333334
fcc,1,0,EAC-1NN,mixed_spurious_timing_late,0.1,0.4897916666666666
fcc,1,0,EAC-1NN,mixed_spurious_timing_late,0.15,0.40260416666666665
fcc,1,0,EAC-1NN,mixed_spurious_timing_late,0.2,0.36703125
fcc,1,0,EAC-1NN,mixed_spurious_timing_late,0.25,0.3422395833333333
fcc,1,0,EAC-1NN,mixed_spurious_timing_late,0.3,0.3400520833333333
fcc,1,0,EAC-1NN,mixed_spurious_timing_late,0.4,0.22697916666666665
fcc,1,0,EAC-1NN,mixed_spurious_timing_late,0.5,0.14765625
fcc,1,0,EAC-1NN,mixed_spurious_timing_late,0.6,0.11333333333333333
fcc,1,0,EAC-1NN,mixed_spurious_timing_late,0.7,0.10619791666666667
fcc,1,0,EAC-1NN,mixed_spurious_timing_late,0.8,0.09557291666666666
fcc,1,0,EAC-1NN,mixed_spurious_timing_late,0.9,0.083125
fcc,1,0,EAC-1NN,spurious_events,0.0,0.9197916666666667
fcc,1,0,EAC-1NN,spurious_events,0.05,0.9194791666666666
fcc,1,0,EAC-1NN,spurious_events,0.1,0.9163541666666667
fcc,1,0,EAC-1NN,spurious_events,0.15,0.9143229166666668
fcc,1,0,EAC-1NN,spurious_events,0.2,0.9120833333333334
fcc,1,0,EAC-1NN,spurious_events,0.25,0.9071875
fcc,1,0,EAC-1NN,spurious_events,0.3,0.90953125
fcc,1,0,EAC-1NN,spurious_events,0.4,0.901875
fcc,1,0,EAC-1NN,spurious_events,0.5,0.8947395833333333
fcc,1,0,EAC-1NN,spurious_events,0.6,0.89296875
fcc,1,0,EAC-1NN,spurious_events,0.7,0.8890625
fcc,1,0,EAC-1NN,spurious_events,0.8,0.8813541666666667
fcc,1,0,EAC-1NN,spurious_events,0.9,0.8683854166666668
fcc,1,0,EAC-1NN,timing_uncertainty,0.0,0.9197916666666667
fcc,1,0,EAC-1NN,timing_uncertainty,0.05,0.9197395833333334
fcc,1,0,EAC-1NN,timing_uncertainty,0.1,0.9193229166666667
fcc,1,0,EAC-1NN,timing_uncertainty,0.15,0.9189583333333333
fcc,1,0,EAC-1NN,timing_uncertainty,0.2,0.9192708333333334
fcc,1,0,EAC-1NN,timing_uncertainty,0.25,0.9160416666666666
fcc,1,0,EAC-1NN,timing_uncertainty,0.3,0.9160937499999999
fcc,1,0,EAC-1NN,timing_uncertainty,0.4,0.91375
fcc,1,0,EAC-1NN,timing_uncertainty,0.5,0.91046875
fcc,1,0,EAC-1NN,timing_uncertainty,0.6,0.9089583333333334
fcc,1,0,EAC-1NN,timing_uncertainty,0.7,0.9083333333333333
fcc,1,0,EAC-1NN,timing_uncertainty,0.8,0.9085416666666667
fcc,1,0,EAC-1NN,timing_uncertainty,0.9,0.9060416666666667
fcc,1,0,JAC-1NN,late_time_delay,0.0,0.8755208333333333
fcc,1,0,JAC-1NN,late_time_delay,0.05,0.5
fcc,1,0,JAC-1NN,late_time_delay,0.1,0.47291666666666665
fcc,1,0,JAC-1NN,late_time_delay,0.15,0.3875
fcc,1,0,JAC-1NN,late_time_delay,0.2,0.3671875
fcc,1,0,JAC-1NN,late_time_delay,0.25,0.35052083333333334
fcc,1,0,JAC-1NN,late_time_delay,0.3,0.35000000000000003
fcc,1,0,JAC-1NN,late_time_delay,0.4,0.28177083333333336
fcc,1,0,JAC-1NN,late_time_delay,0.5,0.22708333333333333
fcc,1,0,JAC-1NN,late_time_delay,0.6,0.15052083333333335
fcc,1,0,JAC-1NN,late_time_delay,0.7,0.17447916666666666
fcc,1,0,JAC-1NN,late_time_delay,0.8,0.16458333333333333
fcc,1,0,JAC-1NN,late_time_delay,0.9,0.15
fcc,1,0,JAC-1NN,missing_events,0.0,0.8755208333333333
fcc,1,0,JAC-1NN,missing_events,0.05,0.87125
fcc,1,0,JAC-1NN,missing_events,0.1,0.8596354166666668
fcc,1,0,JAC-1NN,missing_events,0.15,0.844375
fcc,1,0,JAC-1NN,missing_events,0.2,0.8283854166666668
fcc,1,0,JAC-1NN,missing_events,0.25,0.8151041666666666
fcc,1,0,JAC-1NN,missing_events,0.3,0.7961979166666667
fcc,1,0,JAC-1NN,missing_events,0.4,0.74515625
fcc,1,0,JAC-1NN,missing_events,0.5,0.6729166666666666
fcc,1,0,JAC-1NN,missing_events,0.6,0.5883854166666667
fcc,1,0,JAC-1NN,missing_events,0.7,0.47578125
fcc,1,0,JAC-1NN,missing_events,0.8,0.3690625
fcc,1,0,JAC-1NN,missing_events,0.9,0.2534375
fcc,1,0,JAC-1NN,mixed_missing_spurious,0.0,0.8755208333333333
fcc,1,0,JAC-1NN,mixed_missing_spurious,0.05,0.8716145833333333
fcc,1,0,JAC-1NN,mixed_missing_spurious,0.1,0.8562500000000001
fcc,1,0,JAC-1NN,mixed_missing_spurious,0.15,0.8419791666666666
fcc,1,0,JAC-1NN,mixed_missing_spurious,0.2,0.8235416666666667
fcc,1,0,JAC-1NN,mixed_missing_spurious,0.25,0.8129166666666667
fcc,1,0,JAC-1NN,mixed_missing_spurious,0.3,0.7852604166666667
fcc,1,0,JAC-1NN,mixed_missing_spurious,0.4,0.7287500000000001
fcc,1,0,JAC-1NN,mixed_missing_spurious,0.5,0.6514583333333334
fcc,1,0,JAC-1NN,mixed_missing_spurious,0.6,0.57640625
fcc,1,0,JAC-1NN,mixed_missing_spurious,0.7,0.4713541666666667
fcc,1,0,JAC-1NN,mixed_missing_spurious,0.8,0.34890625
fcc,1,0,JAC-1NN,mixed_missing_spurious,0.9,0.24390625
fcc,1,0,JAC-1NN,mixed_spurious_timing_late,0.0,0.8755208333333333
fcc,1,0,JAC-1NN,mixed_spurious_timing_late,0.05,0.5009375
fcc,1,0,JAC-1NN,mixed_spurious_timing_late,0.1,0.4710937499999999
fcc,1,0,JAC-1NN,mixed_spurious_timing_late,0.15,0.38765625000000004
fcc,1,0,JAC-1NN,mixed_spurious_timing_late,0.2,0.3684895833333333
fcc,1,0,JAC-1NN,mixed_spurious_timing_late,0.25,0.3433854166666667
fcc,1,0,JAC-1NN,mixed_spurious_timing_late,0.3,0.34078125000000004
fcc,1,0,JAC-1NN,mixed_spurious_timing_late,0.4,0.2384375
fcc,1,0,JAC-1NN,mixed_spurious_timing_late,0.5,0.15614583333333334
fcc,1,0,JAC-1NN,mixed_spurious_timing_late,0.6,0.11343750000000001
fcc,1,0,JAC-1NN,mixed_spurious_timing_late,0.7,0.10364583333333333
fcc,1,0,JAC-1NN,mixed_spurious_timing_late,0.8,0.08395833333333334
fcc,1,0,JAC-1NN,mixed_spurious_timing_late,0.9,0.0790625
fcc,1,0,JAC-1NN,spurious_events,0.0,0.8755208333333333
fcc,1,0,JAC-1NN,spurious_events,0.05,0.8751041666666667
fcc,1,0,JAC-1NN,spurious_events,0.1,0.874375
fcc,1,0,JAC-1NN,spurious_events,0.15,0.8732812500000001
